matchId,tournament,date,map,team1,team2,winner,team1_rounds,team2_rounds,team1_first_half,team1_second_half,team2_first_half,team2_second_half,team1_opening_kills,team2_opening_kills,team1_clutches,team2_clutches,team1_most_kills_player,team1_most_kills,team2_most_kills_player,team2_most_kills,team1_most_assists_player,team1_most_assists,team2_most_assists_player,team2_most_assists,team1_most_deaths_player,team1_most_deaths,team2_most_deaths_player,team2_most_deaths,team1_most_damage_per_round_player,team1_most_damage_per_round,team2_most_damage_per_round_player,team2_most_damage_per_round,team2_least_kills_player,team2_least_kills,team1_least_assists_player,team1_least_assists,team2_least_assists_player,team2_least_assists,team1_least_deaths_player,team1_least_deaths,team2_least_deaths_player,team2_least_deaths,team1_least_damage_per_round_player,team1_least_damage_per_round,team2_least_damage_per_round_player,team2_least_damage_per_round,overall_most_kills_player,overall_most_kills,overall_most_kills_team,overall_most_damage_player,overall_most_damage,overall_most_damage_team,overall_most_assists_player,overall_most_assists,overall_most_assists_team,overall_most_awp_kills_player,overall_most_awp_kills,overall_most_awp_kills_team,overall_most_first_kills_player,overall_most_first_kills,overall_most_first_kills_team,overall_best_rating_2.0_player,overall_best_rating_2.0,overall_best_rating_2.0_team
85427,IEM Sydney 2019,2019-05-04 20:00,Inferno,Liquid,fnatic,Liquid,16,9,11,5,4,5,10,14,3,2,Twistzz,26,KRIMZ,22,nitr0,7,KRIMZ,6,NAF,17,JW,22,Twistzz,103.7,JW,105.7,twist,11,Twistzz,6,Brollan,4,Twistzz,12,KRIMZ,18,Stewie2K,60.9,twist,43.2,Twistzz,26,Liquid,JW,105.7,fnatic,EliGE,5,Liquid,Stewie2K,4,Liquid,JW,6,fnatic,Twistzz,1.52,Liquid
85424,IEM Sydney 2019,2019-05-04 20:00,Dust2,Liquid,fnatic,fnatic,6,16,6,0,9,7,9,13,1,0,Twistzz,22,JW,21,nitr0,5,Xizt,8,EliGE,17,JW,15,Twistzz,88.7,JW,101.7,Brollan,12,NAF,2,Brollan,1,Twistzz,14,KRIMZ,8,NAF,38.2,Brollan,49.3,Twistzz,22,Liquid,JW,101.7,fnatic,nitr0,5,Liquid,twist,10,fnatic,JW,5,fnatic,JW,1.54,fnatic
85423,IEM Sydney 2019,2019-05-04 20:00,Mirage,Liquid,fnatic,Liquid,16,8,9,7,6,2,16,8,3,1,EliGE,26,KRIMZ,15,nitr0,4,Brollan,7,nitr0,15,Brollan,22,EliGE,107.5,twist,62.7,Brollan,7,Twistzz,1,KRIMZ,1,NAF,10,JW,18,Twistzz,59.1,KRIMZ,53.8,EliGE,26,Liquid,EliGE,107.5,Liquid,Brollan,6,fnatic,Stewie2K,4,Liquid,EliGE,9,Liquid,EliGE,1.72,Liquid
85422,IEM Sydney 2019,2019-05-04 20:00,Overpass,Liquid,fnatic,Liquid,16,14,9,7,6,8,16,14,3,2,nitr0,24,JW,23,NAF,11,Brollan,7,nitr0,19,Brollan,23,NAF,89,Xizt,78.1,twist,13,Twistzz,1,JW,3,Twistzz,18,KRIMZ,17,Twistzz,44.3,twist,48.1,EliGE,24,Liquid,NAF,89.0,Liquid,NAF,11,Liquid,nitr0,10,Liquid,nitr0,6,Liquid,nitr0,1.31,Liquid
85421,IEM Sydney 2019,2019-05-04 20:00,Cache,Liquid,fnatic,fnatic,10,16,5,5,10,6,7,19,3,2,NAF,19,Brollan,26,NAF,9,Xizt,7,EliGE,23,Brollan,17,NAF,86,Brollan,95.4,twist,10,Stewie2K,2,KRIMZ,3,NAF,19,KRIMZ,13,Stewie2K,43.6,twist,58.4,Brollan,26,fnatic,Brollan,95.4,fnatic,NAF,7,Liquid,JW,11,fnatic,JW,7,fnatic,KRIMZ,1.62,fnatic
85377,IEM Sydney 2019,2019-05-03 20:00,Nuke,Liquid,MIBR,Liquid,19,15,6,9,9,6,20,14,1,1,Twistzz,35,coldzera,26,nitr0,8,felps,8,NAF,25,felps,25,Twistzz,91.1,felps,75.9,TACO,18,Twistzz,2,FalleN,1,Twistzz,18,fer,22,nitr0,62.1,TACO,63.1,Twistzz,35,Liquid,Twistzz,91.1,Liquid,felps,7,MIBR,FalleN,10,MIBR,EliGE,7,Liquid,Twistzz,1.47,Liquid
85375,IEM Sydney 2019,2019-05-03 20:00,Mirage,Liquid,MIBR,Liquid,16,10,9,7,6,4,16,10,2,1,EliGE,27,coldzera,23,EliGE,7,FalleN,5,EliGE,17,felps,23,EliGE,116.8,coldzera,93.5,fer,10,Twistzz,2,coldzera,1,NAF,13,TACO,17,nitr0,57.8,fer,44.2,EliGE,27,Liquid,EliGE,116.8,Liquid,EliGE,7,Liquid,FalleN,8,MIBR,EliGE,8,Liquid,EliGE,1.74,Liquid
85283,IEM Sydney 2019,2019-05-01 20:15,Overpass,Liquid,NiP,Liquid,16,14,5,11,10,4,8,22,3,3,NAF,28,f0rest,24,nitr0,8,REZ,8,nitr0,24,dennis,25,NAF,89.7,f0rest,81.9,REZ,16,NAF,4,GeT_RiGhT,1,NAF,18,f0rest,18,nitr0,64.9,GeT_RiGhT,60.8,NAF,28,Liquid,NAF,89.7,Liquid,EliGE,7,Liquid,Stewie2K,8,Liquid,REZ,6,NiP,NAF,1.41,Liquid
85280,IEM Sydney 2019,2019-05-01 20:15,Nuke,Liquid,NiP,Liquid,16,11,9,7,6,5,14,13,2,1,Twistzz,30,dennis,22,NAF,8,Lekr0,7,EliGE,18,Lekr0,22,Twistzz,100.6,Lekr0,80.1,f0rest,11,Twistzz,4,REZ,1,nitr0,15,dennis,19,Stewie2K,57.9,f0rest,54.4,Twistzz,30,Liquid,Twistzz,100.6,Liquid,NAF,7,Liquid,Stewie2K,5,Liquid,NAF,5,Liquid,Twistzz,1.56,Liquid
85206,IEM Sydney 2019,2019-04-29 22:00,Overpass,Liquid,BIG,Liquid,16,3,12,4,3,0,12,6,1,2,NAF,22,tabseN,12,NAF,6,tabseN,6,EliGE,12,gob b,19,NAF,123.2,tabseN,92.9,tiziaN,4,Twistzz,3,tiziaN,1,Stewie2K,6,tiziaN,16,nitr0,42.7,tiziaN,26.2,NAF,22,Liquid,NAF,123.2,Liquid,tabseN,6,BIG,tabseN,5,BIG,EliGE,6,Liquid,NAF,1.99,Liquid
85204,IEM Sydney 2019,2019-04-29 22:00,Dust2,Liquid,BIG,Liquid,16,7,12,4,3,4,14,9,1,0,nitr0,22,nex,22,NAF,8,gob b,7,EliGE,14,tabseN,20,EliGE,91.8,nex,85.4,LEGIJA,5,nitr0,4,nex,2,nitr0,11,nex,16,Twistzz,66.4,LEGIJA,44.8,nitr0,22,Liquid,EliGE,91.8,Liquid,NAF,6,Liquid,nitr0,7,Liquid,EliGE,6,Liquid,nitr0,1.49,Liquid
85194,IEM Sydney 2019,2019-04-29 17:00,Nuke,Liquid,BOOT-d[S],Liquid,16,9,9,7,6,3,18,7,3,3,Twistzz,27,splashske,23,Twistzz,8,splashske,5,EliGE,14,d4v41,23,Twistzz,104,splashske,99.6,Bobosaur,5,Stewie2K,3,Benkai,2,Stewie2K,11,Benkai,19,nitr0,74.2,Bobosaur,42.8,Twistzz,27,Liquid,Twistzz,104.0,Liquid,NAF,5,Liquid,splashske,10,BOOT-d[S],Twistzz,7,Liquid,Twistzz,1.76,Liquid
84679,ESL Pro League Season 9 Americas,2019-04-18 15:30,Dust2,Liquid,Ghost,Liquid,16,10,9,7,6,4,16,10,2,0,EliGE,27,WARDELL,21,Twistzz,9,freakazoid,5,EliGE,18,freakazoid,21,EliGE,101.3,koosta,92.5,steel,7,EliGE,5,WARDELL,1,Stewie2K,13,koosta,14,nitr0,45.7,neptune,39,EliGE,27,Liquid,EliGE,101.3,Liquid,Stewie2K,6,Liquid,WARDELL,17,Ghost,koosta,6,Ghost,EliGE,1.52,Liquid
84678,ESL Pro League Season 9 Americas,2019-04-18 15:30,Mirage,Liquid,Ghost,Liquid,16,3,12,4,3,0,15,4,1,0,EliGE,27,WARDELL,11,Stewie2K,5,neptune,4,NAF,10,steel,19,EliGE,121.1,koosta,67.5,freakazoid,3,EliGE,2,WARDELL,0,Twistzz,5,WARDELL,16,nitr0,72.5,freakazoid,22.9,EliGE,27,Liquid,EliGE,121.1,Liquid,Twistzz,4,Liquid,Stewie2K,7,Liquid,EliGE,5,Liquid,EliGE,2.06,Liquid
84570,ESL Pro League Season 9 Americas,2019-04-17 15:25,Inferno,Liquid,compLexity,Liquid,16,3,13,3,2,1,8,11,3,0,Twistzz,25,stanislaw,16,NAF,8,stanislaw,6,Stewie2K,14,SicK,17,EliGE,93.9,stanislaw,79.4,n0thing,9,Twistzz,1,SicK,4,Twistzz,7,stanislaw,13,nitr0,43.6,dephh,51,Twistzz,25,Liquid,EliGE,93.9,Liquid,EliGE,7,Liquid,ShahZaM,3,compLexity,dephh,4,compLexity,Twistzz,1.85,Liquid
84569,ESL Pro League Season 9 Americas,2019-04-17 15:25,Dust2,Liquid,compLexity,Liquid,16,2,13,3,2,0,10,8,1,1,Twistzz,23,SicK,12,nitr0,7,dephh,6,EliGE,11,stanislaw,18,Twistzz,124.8,stanislaw,76.5,n0thing,5,NAF,2,SicK,1,Twistzz,7,ShahZaM,15,nitr0,72.4,ShahZaM,47.5,Twistzz,23,Liquid,Twistzz,124.8,Liquid,dephh,5,compLexity,Stewie2K,9,Liquid,EliGE,4,Liquid,Twistzz,2.03,Liquid
84568,ESL Pro League Season 9 Americas,2019-04-17 15:25,Cache,Liquid,compLexity,compLexity,12,16,8,4,7,9,11,17,1,2,NAF,26,ShahZaM,25,NAF,8,n0thing,7,Stewie2K,23,dephh,20,NAF,89.8,ShahZaM,94.9,stanislaw,13,EliGE,3,SicK,4,EliGE,18,SicK,13,Stewie2K,38.5,stanislaw,51.6,NAF,26,Liquid,ShahZaM,94.9,compLexity,nitr0,7,Liquid,ShahZaM,16,compLexity,ShahZaM,10,compLexity,ShahZaM,1.58,compLexity
84528,ESL Pro League Season 9 Americas,2019-04-16 15:25,Overpass,Liquid,Lazarus,Liquid,16,4,12,4,3,1,13,7,1,1,Twistzz,31,dapr,18,Stewie2K,7,dapr,2,NAF,12,Infinite,18,Twistzz,129.8,dapr,97.1,Zellsis,4,Twistzz,3,Subroza,0,Twistzz,6,dapr,14,nitr0,56.7,Zellsis,31.9,Twistzz,31,Liquid,Twistzz,129.8,Liquid,Stewie2K,7,Liquid,dapr,11,Lazarus,Twistzz,5,Liquid,Twistzz,2.40,Liquid
84527,ESL Pro League Season 9 Americas,2019-04-16 15:25,Nuke,Liquid,Lazarus,Liquid,16,2,13,3,2,0,16,1,0,0,nitr0,21,dapr,7,NAF,5,Infinite,3,EliGE,6,dapr,17,EliGE,113.9,dapr,60,Subroza,3,EliGE,2,dapr,0,NAF,4,Infinite,16,Twistzz,32.2,swag,25.1,nitr0,21,Liquid,EliGE,113.9,Liquid,nitr0,4,Liquid,Stewie2K,3,Liquid,Stewie2K,5,Liquid,nitr0,2.01,Liquid
84390,BLAST Pro Series Miami 2019,2019-04-13 12:25,Dust2,Liquid,FaZe,FaZe,12,16,3,9,12,4,10,18,1,0,NAF,20,rain,33,EliGE,6,NiKo,11,EliGE,24,rain,17,EliGE,76.8,rain,117.7,AdreN,12,NAF,3,rain,1,NAF,19,NiKo,13,Twistzz,39.6,AdreN,51.3,rain,33,FaZe,rain,117.7,FaZe,EliGE,6,Liquid,GuardiaN,14,FaZe,rain,11,FaZe,rain,1.86,FaZe
84385,BLAST Pro Series Miami 2019,2019-04-13 12:25,Mirage,Liquid,FaZe,FaZe,6,16,5,1,10,6,10,11,1,0,NAF,14,NiKo,23,Twistzz,7,NiKo,5,EliGE,18,rain,15,EliGE,82.7,AdreN,102,olofmeister,9,EliGE,2,GuardiaN,2,Twistzz,16,AdreN,9,Stewie2K,51.7,olofmeister,54.4,NiKo,23,FaZe,AdreN,102.0,FaZe,Twistzz,6,Liquid,GuardiaN,10,FaZe,NiKo,4,FaZe,NiKo,1.68,FaZe
84365,BLAST Pro Series Miami 2019,2019-04-13 10:05,Overpass,MIBR,Liquid,Liquid,10,16,7,3,8,8,16,10,2,3,coldzera,22,EliGE,25,fer,8,Stewie2K,10,felps,21,Stewie2K,20,coldzera,89.1,EliGE,104.4,Stewie2K,9,felps,1,EliGE,3,FalleN,16,Twistzz,16,felps,51.1,Stewie2K,55.6,EliGE,25,Liquid,EliGE,104.4,Liquid,fer,8,MIBR,nitr0,9,Liquid,fer,8,MIBR,EliGE,1.45,Liquid
84354,BLAST Pro Series Miami 2019,2019-04-13 07:00,Inferno,Natus Vincere,Liquid,Liquid,12,16,6,6,9,7,16,12,3,1,s1mple,20,Twistzz,25,flamie,8,NAF,7,s1mple,22,Stewie2K,19,s1mple,86.5,NAF,101.2,nitr0,15,Zeus,2,EliGE,2,Zeus,19,Twistzz,14,Zeus,53.1,nitr0,64.5,NAF,25,Liquid,NAF,101.2,Liquid,flamie,8,Natus Vincere,nitr0,6,Liquid,electronic,5,Natus Vincere,Twistzz,1.48,Liquid
84298,BLAST Pro Series Miami 2019,2019-04-12 13:30,Overpass,Cloud9,Liquid,Liquid,14,16,6,8,9,7,15,15,4,0,autimatic,27,Twistzz,26,autimatic,11,NAF,9,RUSH,24,Stewie2K,23,autimatic,107.7,NAF,99.2,nitr0,18,Golden,1,Twistzz,2,autimatic,20,Twistzz,18,cajunb,55,nitr0,53.5,autimatic,27,Cloud9,autimatic,107.7,Cloud9,autimatic,9,Cloud9,autimatic,15,Cloud9,EliGE,5,Liquid,autimatic,1.50,Cloud9
84291,BLAST Pro Series Miami 2019,2019-04-12 12:00,Nuke,Liquid,FaZe,Liquid,16,5,10,6,5,0,13,8,1,0,nitr0,23,olofmeister,16,EliGE,7,NiKo,5,EliGE,13,NiKo,19,EliGE,97.6,NiKo,95.2,GuardiaN,6,nitr0,0,olofmeister,0,NAF,10,rain,15,Stewie2K,63.6,AdreN,45,nitr0,23,Liquid,EliGE,97.6,Liquid,EliGE,7,Liquid,nitr0,3,Liquid,nitr0,5,Liquid,nitr0,1.61,Liquid
83275,BLAST Pro Series São Paulo 2019,2019-03-23 10:50,Overpass,ENCE,Liquid,Tie,15,15,10,5,5,10,18,11,2,0,sergej,22,EliGE,25,xseveN,12,nitr0,11,allu,24,EliGE,21,Aleksib,79.5,EliGE,87.4,NAF,15,sergej,2,EliGE,3,xseveN,18,Twistzz,16,allu,63.4,NAF,61.2,EliGE,25,Liquid,EliGE,87.4,Liquid,nitr0,8,Liquid,allu,12,ENCE,allu,7,ENCE,EliGE,1.28,Liquid
83267,BLAST Pro Series São Paulo 2019,2019-03-23 09:35,Dust2,MIBR,Liquid,Liquid,2,16,2,0,13,3,4,14,0,1,felps,10,NAF,20,coldzera,2,nitr0,6,felps,17,Stewie2K,8,coldzera,67.7,Stewie2K,100.8,nitr0,13,fer,1,Twistzz,2,fer,14,NAF,7,FalleN,47.4,nitr0,72.7,NAF,20,Liquid,Stewie2K,100.8,Liquid,NAF,5,Liquid,fer,5,MIBR,EliGE,5,Liquid,NAF,1.74,Liquid
83263,BLAST Pro Series São Paulo 2019,2019-03-23 08:10,Cache,Liquid,FaZe,Liquid,16,8,11,5,4,4,11,13,1,1,Twistzz,20,rain,17,nitr0,7,rain,4,EliGE,15,AdreN,20,EliGE,91.4,rain,88.3,olofmeister,11,EliGE,2,GuardiaN,2,Twistzz,11,GuardiaN,15,nitr0,62.3,AdreN,53.9,Twistzz,20,Liquid,EliGE,91.4,Liquid,NAF,4,Liquid,NiKo,7,FaZe,EliGE,4,Liquid,Twistzz,1.54,Liquid
83172,BLAST Pro Series São Paulo 2019,2019-03-22 15:35,Overpass,NiP,Liquid,Liquid,3,16,3,0,12,4,5,14,0,1,REZ,13,EliGE,32,REZ,4,NAF,6,Lekr0,18,EliGE,9,REZ,71.7,EliGE,173.4,Twistzz,6,draken,2,Stewie2K,2,draken,16,Stewie2K,6,f0rest,44.2,Twistzz,18.7,EliGE,32,Liquid,EliGE,173.4,Liquid,NAF,6,Liquid,nitr0,10,Liquid,EliGE,7,Liquid,EliGE,2.71,Liquid
82576,ECS Season 7 North America Week 1,2019-03-11 14:05,Overpass,Liquid,Rogue,Rogue,8,16,7,1,8,8,13,11,0,1,EliGE,16,niko,20,NAF,6,MSL,5,NAF,19,niko,18,NAF,81,MSL,86.2,vice,12,Twistzz,1,Hiko,0,Twistzz,16,Hiko,10,EliGE,62.9,vice,49.6,niko,20,Rogue,MSL,86.2,Rogue,NAF,4,Liquid,MSL,11,Rogue,EliGE,5,Liquid,Hiko,1.30,Rogue
82575,ECS Season 7 North America Week 1,2019-03-11 14:05,Dust2,Liquid,Rogue,Liquid,16,6,11,5,4,2,12,10,2,1,NAF,24,SicK,13,nitr0,8,MSL,7,EliGE,14,vice,20,Twistzz,112.1,MSL,65.8,Hiko,6,NAF,4,niko,1,Twistzz,8,niko,16,Stewie2K,66.6,Hiko,25.6,NAF,24,Liquid,Twistzz,112.1,Liquid,MSL,5,Rogue,NAF,11,Liquid,EliGE,4,Liquid,Twistzz,1.81,Liquid
82573,ECS Season 7 North America Week 1,2019-03-11 14:05,Nuke,Liquid,Rogue,Rogue,12,16,9,3,6,10,12,16,1,3,NAF,17,vice,25,Twistzz,6,vice,7,Stewie2K,23,MSL,19,NAF,77.2,vice,91.6,Hiko,17,NAF,1,Hiko,4,NAF,19,Hiko,14,EliGE,65.1,Hiko,58.6,vice,25,Rogue,vice,91.6,Rogue,vice,7,Rogue,MSL,6,Rogue,EliGE,6,Liquid,vice,1.52,Rogue
82063,IEM Katowice 2019,2019-02-28 09:40,Inferno,Liquid,ENCE,ENCE,16,19,10,5,5,10,14,21,4,0,Twistzz,30,allu,36,Stewie2K,11,Aerial,10,EliGE,29,sergej,26,EliGE,97.9,allu,98.3,Aerial,14,nitr0,2,allu,0,NAF,23,allu,18,nitr0,37.4,Aerial,61.3,allu,36,ENCE,allu,98.3,ENCE,Stewie2K,9,Liquid,allu,26,ENCE,EliGE,6,Liquid,allu,1.55,ENCE
82058,IEM Katowice 2019,2019-02-28 09:40,Mirage,Liquid,ENCE,ENCE,11,16,7,4,8,8,8,19,1,0,Stewie2K,19,sergej,22,NAF,4,sergej,6,Stewie2K,21,sergej,16,Stewie2K,78.4,sergej,98.9,Aerial,15,Stewie2K,1,Aerial,3,nitr0,17,allu,11,Twistzz,45.3,allu,63.9,xseveN,22,ENCE,sergej,98.9,ENCE,sergej,6,ENCE,allu,13,ENCE,xseveN,5,ENCE,sergej,1.44,ENCE
81761,IEM Katowice 2019,2019-02-21 09:30,Dust2,Liquid,Natus Vincere,Liquid,16,9,8,8,7,2,10,15,2,1,Twistzz,26,s1mple,20,EliGE,9,flamie,7,EliGE,16,Zeus,21,EliGE,105.5,s1mple,84.5,Zeus,8,NAF,1,electronic,3,nitr0,11,electronic,18,Stewie2K,56.8,Zeus,33.1,Twistzz,26,Liquid,EliGE,105.5,Liquid,EliGE,8,Liquid,s1mple,13,Natus Vincere,s1mple,8,Natus Vincere,nitr0,1.57,Liquid
81753,IEM Katowice 2019,2019-02-21 09:30,Mirage,Liquid,Natus Vincere,Liquid,16,14,9,7,6,8,12,18,2,2,Stewie2K,21,flamie,26,nitr0,11,s1mple,8,nitr0,20,flamie,23,Twistzz,76.2,flamie,97.8,electronic,13,Twistzz,3,electronic,2,Stewie2K,17,electronic,16,Stewie2K,73.3,Edward,42.3,flamie,26,Natus Vincere,flamie,97.8,Natus Vincere,s1mple,6,Natus Vincere,s1mple,13,Natus Vincere,flamie,6,Natus Vincere,flamie,1.38,Natus Vincere
81702,IEM Katowice 2019,2019-02-20 14:00,Overpass,Liquid,NiP,Liquid,16,13,9,7,6,7,14,15,3,1,nitr0,28,f0rest,26,nitr0,11,Lekr0,8,Stewie2K,22,REZ,23,nitr0,98.6,REZ,78.3,GeT_RiGhT,14,NAF,4,f0rest,0,NAF,16,dennis,19,Twistzz,67.2,GeT_RiGhT,62.3,nitr0,28,Liquid,nitr0,98.6,Liquid,Twistzz,6,Liquid,nitr0,3,Liquid,nitr0,5,Liquid,nitr0,1.57,Liquid
81667,IEM Katowice 2019,2019-02-20 05:25,Overpass,Liquid,AVANGAR,Liquid,16,12,7,9,8,4,11,16,1,2,Twistzz,26,qikert,27,Stewie2K,14,Jame,7,Stewie2K,19,qikert,22,NAF,86.8,qikert,105,fitch,11,Twistzz,4,buster,1,Twistzz,12,Jame,12,nitr0,54.9,fitch,44.1,qikert,27,AVANGAR,qikert,105.0,AVANGAR,Stewie2K,10,Liquid,Jame,11,AVANGAR,qikert,8,AVANGAR,qikert,1.44,AVANGAR
80317,iBUYPOWER Masters 2019,2019-01-20 11:40,Dust2,Liquid,fnatic,Liquid,16,9,11,5,4,5,15,10,2,3,EliGE,28,KRIMZ,23,NAF,11,Xizt,5,nitr0,17,Xizt,21,EliGE,108.7,KRIMZ,90.2,twist,10,Stewie2K,3,JW,1,Twistzz,11,KRIMZ,17,Stewie2K,58.3,twist,36.6,EliGE,28,Liquid,EliGE,108.7,Liquid,nitr0,6,Liquid,JW,8,fnatic,EliGE,5,Liquid,EliGE,1.79,Liquid
80313,iBUYPOWER Masters 2019,2019-01-20 11:40,Mirage,Liquid,fnatic,fnatic,17,19,6,9,9,6,17,19,1,0,NAF,30,twist,29,EliGE,5,KRIMZ,10,EliGE,27,JW,26,NAF,89.2,twist,86.8,JW,19,nitr0,2,JW,0,NAF,22,twist,21,Twistzz,55.8,JW,59.7,nitr0,30,Liquid,NAF,89.2,Liquid,twist,9,fnatic,twist,10,fnatic,EliGE,6,Liquid,twist,1.33,fnatic
80308,iBUYPOWER Masters 2019,2019-01-20 11:40,Cache,Liquid,fnatic,Liquid,16,6,12,4,3,3,11,11,0,2,EliGE,29,twist,14,NAF,9,Brollan,4,Stewie2K,13,twist,19,EliGE,133.4,JW,68.6,Xizt,8,Stewie2K,2,twist,1,nitr0,9,Brollan,18,Stewie2K,50.9,Xizt,35.9,EliGE,29,Liquid,EliGE,133.4,Liquid,EliGE,7,Liquid,Stewie2K,4,Liquid,EliGE,3,Liquid,EliGE,2.07,Liquid
80320,iBUYPOWER Masters 2019,2019-01-19 18:50,Inferno,Liquid,Ghost,Liquid,16,8,12,4,3,5,17,7,1,4,Twistzz,29,steel,19,NAF,10,neptune,6,Stewie2K,17,neptune,22,Twistzz,113.6,steel,82.5,WARDELL,11,Twistzz,2,freakazoid,2,NAF,10,steel,17,EliGE,64.2,koosta,47.9,Twistzz,29,Liquid,Twistzz,113.6,Liquid,neptune,6,Ghost,NAF,9,Liquid,Stewie2K,6,Liquid,Twistzz,1.75,Liquid
80290,iBUYPOWER Masters 2019,2019-01-19 14:50,Mirage,Liquid,Luminosity,Liquid,16,11,10,6,5,6,16,11,1,1,EliGE,32,NEKIZ,19,EliGE,7,LUCAS1,6,Stewie2K,18,steel,23,EliGE,113,NEKIZ,77.2,pancc,12,Twistzz,1,steel,2,EliGE,13,HEN1,18,Twistzz,49.2,pancc,54.4,EliGE,32,Liquid,EliGE,113.0,Liquid,Stewie2K,6,Liquid,HEN1,7,Luminosity,nitr0,5,Liquid,EliGE,1.84,Liquid
85749,BLAST Pro Series Madrid 2019,2019-05-11 06:50,Overpass,ENCE,Giants,ENCE,16,14,10,6,5,9,19,11,1,1,allu,25,fox,24,Aerial,12,MUTiRiS,8,Aerial,23,rmn,25,xseveN,97.6,rmn,86.8,ZELIN,15,allu,4,fox,4,allu,15,MUTiRiS,18,sergej,55.9,ZELIN,57.3,allu,25,ENCE,xseveN,97.6,ENCE,Aerial,9,ENCE,allu,13,ENCE,Aerial,6,ENCE,allu,1.28,ENCE
85727,BLAST Pro Series Madrid 2019,2019-05-11 04:00,Nuke,Cloud9,ENCE,ENCE,11,16,8,3,7,9,12,15,1,1,autimatic,25,sergej,22,RUSH,9,Aleksib,10,cajunb,21,Aleksib,19,autimatic,88.4,Aerial,83.5,Aleksib,14,Golden,2,Aerial,2,autimatic,16,sergej,12,vice,48.2,allu,63.9,autimatic,25,Cloud9,autimatic,88.4,Cloud9,RUSH,9,Cloud9,autimatic,10,Cloud9,allu,5,ENCE,autimatic,1.37,Cloud9
85692,BLAST Pro Series Madrid 2019,2019-05-10 11:20,Nuke,NiP,ENCE,NiP,16,5,12,4,3,2,17,4,2,1,dennis,27,Aerial,15,dennis,7,Aerial,5,REZ,17,allu,19,dennis,145.2,Aerial,86.3,Aleksib,8,Lekr0,1,allu,1,dennis,8,xseveN,16,Lekr0,37.9,allu,37.8,dennis,27,NiP,dennis,145.2,NiP,dennis,7,NiP,dennis,7,NiP,dennis,5,NiP,dennis,2.31,NiP
85683,BLAST Pro Series Madrid 2019,2019-05-10 10:00,Mirage,ENCE,Natus Vincere,ENCE,16,4,12,4,3,1,13,7,2,2,allu,29,s1mple,14,Aerial,7,s1mple,5,Aerial,14,flamie,19,allu,116.7,s1mple,83.5,Edward,7,allu,1,electronic,2,allu,8,s1mple,17,xseveN,68.3,Edward,38.1,allu,29,ENCE,allu,116.7,ENCE,xseveN,7,ENCE,allu,15,ENCE,Aerial,6,ENCE,allu,1.93,ENCE
85349,ESEA MDL Season 31 Europe,2019-05-03 05:00,Nuke,Vitality,ENCE,Vitality,16,13,10,6,5,8,13,16,1,0,RpK,28,xseveN,22,apEX,6,Aleksib,5,apEX,21,Aerial,25,RpK,103.3,sergej,75.7,Aleksib,14,ALEX,1,xseveN,1,ZywOo,13,xseveN,17,ALEX,55.9,Aleksib,60.7,NBK-,28,Vitality,RpK,103.3,Vitality,Aleksib,5,ENCE,allu,10,ENCE,Aerial,5,ENCE,RpK,1.49,Vitality
85296,ESEA MDL Season 31 Europe,2019-05-02 05:05,Nuke,ENCE,Movistar Riders,Movistar Riders,14,16,10,4,5,11,14,15,3,1,xseveN,23,mixwell,30,Aleksib,6,DeathZz,6,allu,25,mixwell,21,Aerial,84.1,mixwell,96.2,ALEX,17,sergej,2,mixwell,4,xseveN,19,DeathZz,16,Aleksib,51.5,SOKER,61.3,mixwell,30,Movistar Riders,mixwell,96.2,Movistar Riders,mopoz,5,Movistar Riders,allu,6,ENCE,mixwell,6,Movistar Riders,mixwell,1.43,Movistar Riders
83860,StarSeries i-League Season 7,2019-04-05 19:00,Overpass,Natus Vincere,ENCE,Natus Vincere,16,11,9,7,6,5,20,7,1,4,s1mple,24,sergej,21,s1mple,13,sergej,6,s1mple,20,Aerial,25,s1mple,111.6,sergej,90.7,xseveN,13,Edward,2,allu,1,Edward,14,allu,19,flamie,69.1,xseveN,58.3,Zeus,24,Natus Vincere,s1mple,111.6,Natus Vincere,s1mple,10,Natus Vincere,s1mple,13,Natus Vincere,s1mple,5,Natus Vincere,s1mple,1.51,Natus Vincere
83859,StarSeries i-League Season 7,2019-04-05 19:00,Inferno,Natus Vincere,ENCE,Natus Vincere,16,12,6,10,9,3,17,11,3,2,s1mple,29,sergej,23,Zeus,8,Aleksib,9,Edward,18,Aleksib,23,s1mple,103.8,sergej,99.5,xseveN,6,Edward,2,Aerial,1,electronic,14,allu,16,flamie,55.9,xseveN,50.1,s1mple,29,Natus Vincere,s1mple,103.8,Natus Vincere,Zeus,8,Natus Vincere,s1mple,12,Natus Vincere,electronic,6,Natus Vincere,s1mple,1.70,Natus Vincere
83858,StarSeries i-League Season 7,2019-04-05 19:00,Train,Natus Vincere,ENCE,ENCE,11,16,8,3,7,9,10,17,4,1,electronic,30,Aleksib,23,Edward,5,Aleksib,6,Zeus,24,sergej,18,electronic,98.1,Aleksib,83.1,allu,12,electronic,0,xseveN,4,electronic,17,allu,13,Zeus,42,allu,53.6,electronic,30,Natus Vincere,electronic,98.1,Natus Vincere,Edward,5,Natus Vincere,s1mple,11,Natus Vincere,electronic,6,Natus Vincere,electronic,1.51,Natus Vincere
